C:\Documents and Settings\Physique des Roches\Mes documents\Jamie\R10\R10-3\trx_10_R10_3_W_AE.DTA
MISTRAS-2001 (r) Location Version 
Version E4.40

Wed Oct 21 10:05:10 2015

 ID     SSSSSSSS.mmmuuun AMP  ABS-ENERGY
  1      412.4494353  53 489.963E+00
  1      412.5578555  49 210.275E+00
  1      412.8732250  74  23.191E+03
  1      413.5331355  65   2.617E+03
  1      414.0836263  48   4.735E+00
  1      414.1986180  42   4.735E+00
  1      414.7257270  69   5.532E+03
  1      414.9203673  47   2.556E+00
  1      415.1548660  72  20.179E+03
  1      415.6336382  46  44.598E+00
  1      415.6926858  60   1.818E+03
  1      416.4688812  51  11.254E+00
  1      416.8171580  47  57.194E+00
  1      416.8401550  43  57.194E+00
  1      417.5888248  51   7.064E+00
  1      417.7186092  44   7.064E+00
  1      418.4620500  55 202.034E+00
  1      418.7054933  45 202.034E+00
  1      418.7694318  50   4.506E+00
  1      418.8981338  46   7.938E+00
  1      419.2970188  40   7.938E+00
  1      419.5358410  48   3.165E+00
  1      419.6626655  66   6.161E+03
  1      419.8231655  46   4.877E+00
  1      419.8876345  43   4.877E+00
  1      420.5052348  49 140.966E+00
  1      420.9119660  42 140.966E+00
  1      421.5699178  50 157.782E+00
  1      423.2929762  43   0.000E+00
  1      423.6748263  49   3.115E+00
  1      424.4112635  44   0.000E+00
  1      425.4082783  41   0.000E+00
  1      425.4710715  44   0.000E+00
  1      425.6577150  47  69.809E+00
  1      425.7718888  46   3.714E+00
  1      425.9671758  65   6.444E+03
  1      426.5282683  41   6.444E+03
  1      427.0434840  44   0.000E+00
  1      427.5095755  50 179.623E+00
  1      427.6866558  42   0.000E+00
  1      428.1299245  51 141.589E+00
  1      428.3589457  47  67.522E+00
  1      428.4453507  54 345.823E+00
  1      428.9119160  41 345.823E+00
  1      428.9520940  49 130.921E+00
  1      430.0658395  45 130.921E+00
  1      430.4625885  46  30.614E+00
  1      430.8836000  44  30.614E+00
  1      431.1263445  55 294.131E+00
  1      432.4543310  50 119.864E+00
  1      432.5982942  46   9.735E+00
  1      432.6243268  45   9.735E+00
  1      432.6438157  45   9.735E+00
  1      433.2310728  50 110.261E+00
  1      433.2907563  44 110.261E+00
  1      434.5112135  41 110.261E+00
  1      434.9975817  54 285.345E+00
  1      436.5980685  47  28.927E+00
  1      436.6587600  48  59.688E+00
  1      436.6811530  56 439.824E+00
  1      436.6922403  41 439.824E+00
  1      436.8094567  48  75.502E+00
  1      436.9201995  58   1.280E+03
  1      437.2959730  46  48.246E+00
  1      437.4549442  50  95.209E+00
  1      438.0004115  47  20.626E+00
  1      438.2098160  49  66.663E+00
  1      438.9175418  41  66.663E+00
  1      438.9311130  56   1.076E+03
  1      439.2677910  45  36.725E+00
  1      439.8942305  47  20.974E+00
  1      440.0450427  44  20.974E+00
  1      440.1413693  45  20.974E+00
  1      440.7741320  49   5.657E+00
  1      441.0054570  48  86.784E+00
  1      441.0944830  47  72.726E+00
  1      441.1783688  39  72.726E+00
  1      441.1851865  47  10.888E+00
  1      441.2320320  45  17.093E+00
  1      442.3058947  43  17.093E+00
  1      442.4022220  44  17.093E+00
  1      442.6478180  52 185.604E+00
  1      442.7580733  52 357.876E+00
  1      442.8969568  53 109.572E+00
  1      443.0252520  50  69.030E+00
  1      443.4375655  41  69.030E+00
  1      443.8970918  49 103.277E+00
  1      443.9273990  66   7.567E+03
  1      443.9396645  54 400.034E+00
  1      444.1519437  47  12.931E+00
  1      444.1687470  49  73.098E+00
  1      444.2767892  58 252.056E+00
  1      444.5243933  56 673.079E+00
  1      444.5579783  41 673.079E+00
  1      444.7247185  53 542.179E+00
  1      445.2127898  47  17.828E+00
  1      445.7802453  43  17.828E+00
  1      446.4195522  47  33.002E+00
  1      446.5053168  51 282.671E+00
  1      446.5282052  53  62.056E+00
  1      447.4191000  52 150.235E+00
  1      447.4461043  55 380.083E+00
  1      447.8155848  54 271.404E+00
  1      447.8890380  41 271.404E+00
  1      448.3252298  54 295.384E+00
  1      448.4279762  59   2.128E+03
  1      448.5739370  63   2.616E+03
  1      448.7913517  46 823.376E-03
  1      448.9387245  58 682.567E+00
  1      449.0070100  44 682.567E+00
  1      449.3360830  50 132.670E+00
  1      449.4833945  55 117.277E+00
  1      449.5083062  55 154.733E+00
  1      449.5908463  44 154.733E+00
  1      449.6600280  57 655.687E+00
  1      450.0107345  51 109.664E+00
  1      450.1967490  40 109.664E+00
  1      450.4258163  49 153.716E+00
  1      450.5018745  50  25.406E+00
  1      450.6468665  46  16.217E+00
  1      451.3800968  41  16.217E+00
  1      451.6546583  46   7.878E+00
  1      452.0218933  61   1.205E+03
  1      452.3687915  41   1.205E+03
  1      452.4649338  42   1.205E+03
  1      452.6060108  44   1.205E+03
  1      452.9101293  57 966.119E+00
  1      454.1979225  52 131.272E+00
  1      454.2996948  48   8.181E+00
  1      454.6512170  48   1.992E+00
  1      454.7151770  42   1.992E+00
  1      454.7477358  44   1.992E+00
  1      454.7676388  44   1.992E+00
  1      455.0485060  46  21.125E+00
  1      455.7446918  49   3.517E+00
  1      456.2555878  47 104.512E+00
  1      456.5605810  50 195.787E+00
  1      456.7019237  54 308.413E+00
  1      457.0088095  41 308.413E+00
  1      457.8760507  49 171.017E+00
